Compania,ListaPrecios,Articulo,NivelDscto,CantOImp,Precio,Descuento,ImpDesc,FechaInicio,FechaCaducidad
225,014,020010591       ,1,99999999,2118,0,0,11/09/2012,19/09/2013
225,014,020012020       ,1,99999999,2118,0,0,11/09/2012,02/09/2013
225,014,040010183       ,1,99999999,2251,0,0,11/09/2012,17/02/2021
225,014,02007822        ,1,99999999,2251,0,0,11/09/2012,02/09/2013
225,014,020013368       ,1,99999999,2251,0,0,11/09/2012,02/09/2013
225,014,02007987        ,1,99999999.9999,2251,0,0,11/09/2012,17/02/2021
225,014,02007824        ,1,99999999.9999,2251,0,0,11/09/2012,19/09/2013
225,014,020013374       ,1,99999999,2660,0,0,11/09/2012,01/01/2017
225,014,02007828        ,1,99999999,2660,0,0,11/09/2012,01/01/2017
225,014,02007988        ,1,99999999.9999,2660,0,0,11/09/2012,17/02/2021
225,014,02007825        ,1,99999999.9999,2660,0,0,11/09/2012,01/01/2017
225,014,020013373       ,1,99999999,3031,0,0,11/09/2012,01/01/2017
225,014,020013933       ,1,99999999,3031,0,0,11/09/2012,28/06/2015
225,014,220014953       ,1,99999999,14158,0,0,21/09/2012,17/02/2021
225,014,078034C         ,1,99999999,6157,0,0,21/09/2012,17/02/2021
225,014,24P8034E        ,1,99999999,3974,0,0,21/09/2012,17/02/2021
225,014,110012095       ,1,99999999,9333,0,0,18/09/2012,28/04/2013
225,014,010014958       ,1,99999999,633,0,0,24/09/2012,17/02/2021
225,014,11006307        ,1,99999999,11934,0,0,24/09/2012,22/11/2012
225,017,020010530       ,1,99999999,1750,0,0,16/11/2011,09/04/2013
225,014,020014650       ,1,99999999,2660,0,0,17/09/2012,23/01/2017
225,014,020011472       ,1,99999999,1632,0,0,17/09/2012,05/11/2013
225,014,02007500        ,1,99999999,4603,0,0,13/05/2010,17/02/2021
225,014,130011539       ,1,99999999,2340,0,0,29/09/2012,29/09/2012
225,014,140014782       ,1,99999999,5416.67,0,0,29/09/2012,29/09/2013
225,014,050114782       ,1,99999999,2470,0,0,29/09/2012,29/09/2012
225,014,050011254       ,1,99999999,8450,0,0,29/09/2012,29/09/2012
225,014,310014861       ,1,99999999.9999,2476.19,0,0,29/09/2012,29/09/2012
225,014,020013831       ,1,99999999,1300,0,0,29/09/2012,29/01/2014
225,014,030014837       ,1,99999999,4550,0,0,29/09/2012,29/09/2012
225,014,030013088       ,1,99999999,2730,0,0,29/09/2012,29/09/2012
225,014,010011527       ,1,99999999,3510,0,0,29/09/2012,29/09/2012
225,014,040113865       ,1,99999999,227.5,0,0,29/09/2012,29/09/2012
225,014,020014777       ,1,99999999,650,0,0,29/09/2012,29/09/2012
225,014,020013280       ,1,99999999,1950,0,0,29/09/2012,16/12/2012
225,014,030014960       ,1,99999999,3489,0,0,28/09/2012,03/12/2012
225,014,030014961       ,1,99999999,4099,0,0,28/09/2012,03/12/2012
225,014,020114961       ,1,99999999,680,0,0,28/09/2012,03/12/2012
225,014,030014959       ,1,99999999,6905,0,0,28/09/2012,03/12/2012
225,014,010114959       ,1,99999999,573,0,0,28/09/2012,03/12/2012
225,014,010214959       ,1,99999999,455,0,0,28/09/2012,03/12/2012
225,014,050012172       ,1,99999999,5393,0,0,28/09/2012,17/02/2021
225,014,020014962       ,1,99999999,2649,0,0,01/10/2012,03/12/2012
225,014,120014963       ,1,99999999,6788,0,0,01/10/2012,03/12/2012
225,014,030014964       ,1,99999999,3894,0,0,01/10/2012,03/12/2012
225,014,110114964       ,1,99999999,699,0,0,01/10/2012,03/12/2012
225,014,240014957       ,1,99999999,17533,0,0,01/10/2012,17/02/2021
225,014,050114957       ,1,99999999,2770,0,0,01/10/2012,17/05/2013
225,014,078034D         ,1,99999999,10787.44,0,0,01/10/2012,17/02/2021
225,014,24P8034F        ,1,99999999,1450,0,0,01/10/2012,17/02/2021
225,014,24P8034G        ,1,99999999,3720,0,0,01/10/2012,17/02/2021
225,014,050111539       ,1,99999999,1704,0,0,01/10/2012,28/08/2013
225,014,020211539       ,1,99999999,574,0,0,01/10/2012,17/02/2021
225,014,040012437       ,1,99999999,4153,0,0,01/10/2012,12/12/2012
225,014,030014965       ,1,99999999,5118,0,0,02/10/2012,03/12/2012
225,014,030014966       ,1,99999999,7094,0,0,02/10/2012,03/12/2012
225,014,130014967       ,1,99999999,9538,0,0,02/10/2012,03/12/2012
225,014,130014968       ,1,99999999,15496,0,0,02/10/2012,03/12/2012
225,014,030014969       ,1,99999999,6240,0,0,03/10/2012,22/09/2013
225,014,030014970       ,1,99999999,4980,0,0,03/10/2012,17/02/2021
225,014,030014971       ,1,99999999,6350,0,0,03/10/2012,17/02/2021
225,014,030014972       ,1,99999999,3580,0,0,03/10/2012,17/02/2021
225,014,030014973       ,1,99999999,3943,0,0,03/10/2012,17/02/2021
225,014,030014974       ,1,99999999,8080,0,0,03/10/2012,17/02/2021
225,014,030014976       ,1,99999999,4310,0,0,04/10/2012,04/10/2012
225,014,160014900       ,1,99999999,28740,0,0,04/10/2012,26/01/2014
225,014,020013356       ,1,99999999,3744,0,0,02/10/2012,29/01/2014
225,014,040013084       ,1,99999999,9502,0,0,02/10/2012,27/01/2014
225,014,030014976       ,1,99999999,4782,0,0,05/10/2012,26/03/2017
225,014,030014975       ,1,99999999,8677,0,0,05/10/2012,17/02/2021
225,014,220014979       ,1,99999999,8608,0,0,06/10/2012,17/02/2021
225,014,220014980       ,1,99999999,7938,0,0,06/10/2012,17/02/2021
225,014,220014981       ,1,99999999,13468,0,0,06/10/2012,17/02/2021
225,014,020014982       ,1,99999999,4757,0,0,08/10/2012,17/02/2021
225,014,030014977       ,1,99999999,7213,0,0,08/10/2012,17/02/2021
225,014,020014363       ,1,99999999,3031,0,0,11/09/2012,22/02/2016
225,014,030014983       ,1,99999999,10556,0,0,11/10/2012,17/02/2021
225,014,030014984       ,1,99999999,2667,0,0,11/10/2012,03/11/2013
225,014,030114987       ,1,99999999,564,0,0,13/10/2012,11/11/2012
225,014,030214987       ,1,99999999,860,0,0,13/10/2012,11/11/2012
225,014,020014985       ,1,99999999,1337,0,0,13/10/2012,27/05/2015
225,014,020014986       ,1,99999999,1486,0,0,13/10/2012,27/05/2016
225,014,050011264       ,1,99999999,4599,0,0,31/10/2012,23/09/2013
225,014,030014988       ,1,99999999.9999,2029,0,0,19/09/2012,06/02/2013
225,014,120014503       ,1,99999999,13900,0,0,17/08/2012,15/12/2013
225,014,030014991       ,1,99999999,2891,0,0,18/10/2012,20/12/2012
225,014,010214991       ,1,99999999,205,0,0,18/10/2012,20/12/2012
225,014,010114991       ,1,99999999,277,0,0,18/10/2012,20/12/2012
225,014,030014989       ,1,99999999,1451,0,0,18/10/2012,06/02/2013
225,014,030114990       ,1,99999999,9169,0,0,18/10/2012,17/02/2021
225,014,220014990       ,1,99999999,14950,0,0,18/10/2012,17/02/2021
225,014,140014992       ,1,99999999,33481,0,0,20/10/2012,17/02/2021
225,014,170114992       ,1,99999999,70610,0,0,20/10/2012,17/02/2021
225,014,170214992       ,1,99999999,71521,0,0,20/10/2012,17/02/2021
225,014,24C721          ,1,99999999,7180,0,0,20/10/2012,17/02/2021
225,014,010015003       ,1,99999999,4315,0,0,30/07/2012,05/02/2014
225,014,200014732       ,1,99999999,63649,0,0,23/10/2012,03/02/2014
225,014,150014835       ,1,99999999,48320,0,0,19/10/2012,27/03/2014
225,014,050014993       ,1,99999999,6133,0,0,24/10/2012,17/02/2021
225,014,010114993       ,1,99999999,622,0,0,24/10/2012,17/02/2021
225,014,010214993       ,1,99999999,463,0,0,24/10/2012,17/02/2021
225,014,02007986        ,1,99999999.9999,2118,0,0,17/09/2012,17/02/2021
225,014,030013315       ,1,99999999,4654,0,0,15/10/2012,12/12/2012
225,014,030014994       ,1,99999999,5489,0,0,27/10/2012,17/02/2021
225,014,03008395        ,1,99999999,18339,0,0,16/04/2012,16/02/2014
225,014,03018558        ,1,99999999,6965,0,0,28/05/2012,13/11/2012
225,014,03008558        ,1,99999999,7333,0,0,28/05/2012,13/11/2012
225,014,24P806          ,1,99999999,1554,0,0,24/11/2012,17/02/2021
225,014,030014995       ,1,99999999,6357,0,0,05/11/2012,17/02/2021
225,014,030014996       ,1,99999999,4992,0,0,05/11/2012,17/02/2021
225,014,030014997       ,1,99999999,4969,0,0,05/11/2012,17/02/2021
225,014,030014998       ,1,99999999,5570,0,0,05/11/2012,17/02/2021
225,014,11002213        ,1,99999999,11031,0,0,24/10/2012,19/12/2013
225,014,03008602        ,1,99999999,29393.28,0,0,24/05/2010,15/12/2013
225,014,030014999       ,1,99999999,4685,0,0,07/11/2012,17/02/2021
225,014,050114953       ,1,99999999,7079,0,0,18/10/2012,17/02/2021
225,014,160014901       ,1,99999999,18764,0,0,08/10/2012,26/01/2014
225,014,24C804B         ,1,99999999,6195,0,0,08/10/2012,17/02/2021
225,014,24C795B         ,1,99999999,6195,0,0,08/10/2012,17/02/2021
225,014,030114987       ,1,99999999,505,0,0,12/11/2012,12/11/2012
225,014,030214987       ,1,99999999,771,0,0,12/11/2012,12/11/2012
225,014,250014987       ,1,99999999,11862,0,0,12/11/2012,12/11/2012
225,014,110015000       ,1,99999999,5560,0,0,26/09/2012,30/09/2013
225,014,010015001       ,1,99999999,489,0,0,15/11/2012,30/09/2013
225,014,020015002       ,1,99999999,3497,0,0,08/11/2012,17/02/2021
225,014,330015004       ,1,99999999,84523,0,0,30/10/2012,16/06/2014
225,014,050010391       ,1,99999999,10076,0,0,28/05/2012,13/11/2012
225,014,02005160        ,1,99999999,2989,0,0,08/11/2012,08/09/2013
225,014,02009423        ,1,99999999,9437,0,0,22/11/2012,14/12/2014
225,014,310115004       ,1,99999999,55890,0,0,30/10/2012,16/06/2014
225,014,310215004       ,1,99999999,18223,0,0,30/10/2012,16/06/2014
225,014,210013438       ,1,99999999,4764,0,0,28/11/2012,17/02/2021
225,014,030015010       ,1,99999999,4870,0,0,06/11/2012,12/02/2014
225,014,030015009       ,1,99999999,4870,0,0,06/11/2012,12/02/2014
225,014,020015006       ,1,99999999,5050,0,0,06/11/2012,17/02/2021
225,014,020015005       ,1,99999999,3100,0,0,06/11/2012,12/02/2014
225,014,020015007       ,1,99999999,4550,0,0,06/11/2012,17/02/2021
225,014,020015008       ,1,99999999,3280,0,0,06/11/2012,12/02/2014
225,014,120013175       ,1,99999999,7258,0,0,28/11/2012,29/08/2013
225,014,120013176       ,1,99999999,9330,0,0,28/11/2012,29/08/2013
225,014,120013177       ,1,99999999,12609,0,0,28/11/2012,29/08/2013
225,014,120013178       ,1,99999999,18250,0,0,28/11/2012,29/08/2013
225,014,030015011       ,1,99999999,5019,0,0,01/08/2012,03/12/2012
225,014,030015016       ,1,99999999,4417,0,0,01/11/2012,29/01/2014
225,014,010015013       ,1,99999999,2670,0,0,22/11/2012,03/06/2013
225,014,010015015       ,1,99999999,3141,0,0,22/11/2012,17/02/2021
225,014,010015014       ,1,99999999,2300,0,0,22/11/2012,03/06/2013
225,014,010015012       ,1,99999999,3487,0,0,22/11/2012,17/02/2021
225,014,050114032       ,1,99999999,1640,0,0,28/11/2012,17/02/2021
225,014,020014032       ,1,99999999,5580,0,0,28/11/2012,17/02/2021
225,014,01019909        ,1,99999999,426,0,0,05/12/2012,17/02/2021
225,014,01029909        ,1,99999999,656,0,0,05/12/2012,17/02/2021
225,014,25009909        ,1,99999999,7160,0,0,05/12/2012,17/02/2021
225,014,040012168       ,1,99999999,3904,0,0,03/11/2012,15/12/2013
225,014,030014238       ,1,99999999,4417,0,0,27/06/2011,17/02/2021
225,014,010011260       ,1,99999999,520,0,0,31/10/2012,23/09/2013
225,014,050015017       ,1,99999999,11667,0,0,14/11/2012,19/08/2013
225,014,11009784        ,1,99999999,10096,0,0,27/11/2012,17/02/2021
225,014,040015021       ,1,99999999,12691,0,0,08/12/2012,23/11/2015
225,014,010015018       ,1,99999999,4525,0,0,29/11/2012,17/02/2021
225,014,010015019       ,1,99999999,5267,0,0,29/11/2012,06/10/2016
225,014,010015020       ,1,99999999,3051,0,0,29/11/2012,17/02/2021
225,014,110012862       ,1,99999999,8217,0,0,20/11/2012,12/02/2014
225,014,120012882       ,1,99999999,5605,0,0,20/11/2012,12/02/2014
225,014,030013019       ,1,99999999,6752,0,0,08/11/2012,19/12/2013
225,014,110013020       ,1,99999999,17060,0,0,08/11/2012,19/12/2013
225,014,040014178       ,1,99999999,2958,0,0,26/11/2012,09/12/2013
225,014,220010200       ,1,9999999,8289,0,0,26/11/2012,27/01/2014
225,014,030014655       ,1,99999999,10024,0,0,26/11/2012,27/01/2014
225,014,030014243       ,1,99999999,5910,0,0,27/11/2012,29/01/2014
225,014,060015024       ,1,99999999,5765,0,0,26/11/2012,17/02/2021
225,014,24C201          ,1,99999999,3974,0,0,13/12/2012,17/02/2021
225,014,140015023       ,1,99999999,50090,0,0,11/12/2012,15/04/2015
225,014,050013123       ,1,99999999,10343,0,0,13/12/2012,17/02/2021
225,014,020015025       ,1,99999999,3215,0,0,30/10/2012,18/02/2016
225,014,220015022       ,1,99999999,8570,0,0,28/11/2012,17/02/2021
225,014,02007820        ,1,99999999,1720,0,0,14/12/2012,31/10/2017
225,014,24P3013F        ,1,99999999,3350,0,0,14/12/2012,17/02/2021
225,014,010015026       ,1,99999999,7615,0,0,14/12/2012,18/08/2013
225,014,010015027       ,1,99999999,5664,0,0,14/12/2012,17/02/2021
225,014,03004412        ,1,99999999,3742,0,0,17/09/2012,12/04/2015
225,014,L210015028      ,1,99999999,5147,0,0,03/12/2012,17/02/2021
225,014,010015029       ,1,99999999,292,0,0,15/12/2012,17/02/2021
225,014,020015032       ,1,99999999,1377,0,0,11/12/2012,08/01/2014
225,014,010015030       ,1,99999999,3249,0,0,11/12/2012,17/02/2021
225,014,020013244       ,1,99999999,6512,0,0,13/12/2012,17/02/2021
225,014,050013245       ,1,99999999,16168,0,0,13/12/2012,17/02/2021
225,014,22007431        ,1,99999999,3624,0,0,28/11/2012,14/10/2013
225,014,22005519        ,1,99999999,5196,0,0,28/11/2012,14/10/2013
225,014,22002756        ,1,99999999,6293,0,0,28/11/2012,14/10/2013
225,014,020015033       ,1,99999999,9354,0,0,17/07/2012,01/05/2014
225,014,020010578       ,1,99999999,2567.46,0,0,12/12/2012,17/02/2021
225,014,020011860       ,1,99999999.9999,5153.22,0,0,17/12/2012,14/06/2015
225,014,020013280       ,1,99999999,5918.77,0,0,17/12/2012,04/06/2015
225,014,020010702       ,1,99999999,2336.48,0,0,17/12/2012,04/06/2015
225,014,020010660       ,1,99999999,4799.73,0,0,17/12/2012,30/05/2015
225,014,02009824        ,1,99999999,1691.45,0,0,17/12/2012,17/02/2021
225,014,020013278       ,1,99999999,2397.84,0,0,17/12/2012,14/06/2015
225,014,020011480       ,1,99999999,2133.67,0,0,17/12/2012,31/07/2016
225,014,030014951       ,1,99999999,3510,0,0,04/12/2012,11/01/2015
225,014,210015028       ,1,99999999,5147,0,0,03/12/2012,17/02/2021
225,014,230015034       ,1,99999999,7500,0,0,16/11/2011,16/11/2011
225,014,020015031       ,1,99999999,4009,0,0,08/11/2012,17/02/2021
225,014,07800           ,1,99999999,2246.83,0,0,21/12/2012,17/02/2021
225,014,020011331       ,1,99999999,2566.06,0,0,17/12/2012,30/05/2015
225,014,030014084       ,1,99999999,2304.5,0,0,12/12/2012,17/02/2021
225,014,030014166       ,1,99999999,2962.27,0,0,17/12/2012,17/02/2021
225,014,230015035       ,1,99999999,7500,0,0,16/11/2011,16/11/2011
225,014,02009254        ,1,99999999,1890,0,0,16/11/2011,10/09/2012
225,014,01007417        ,1,99999999,3599,0,0,19/12/2012,10/12/2013
225,014,310012493       ,1,99999999,16784,0,0,21/12/2012,03/11/2013
225,014,220013998       ,1,99999999.9999,9246,0,0,23/11/2012,17/02/2021
225,014,220012069       ,1,99999999,8475,0,0,23/11/2012,17/02/2021
225,014,030013902       ,1,99999999,7627,0,0,23/11/2012,17/02/2021
225,014,050011171       ,1,99999999,8859,0,0,04/12/2012,21/01/2015
225,014,050111171       ,1,99999999,7841,0,0,04/12/2012,21/01/2015
225,014,020013256       ,1,99999999,3489.59,0,0,12/12/2012,31/05/2015
225,014,020013258       ,1,99999999,2287.54,0,0,12/12/2012,30/05/2015
225,014,060011255       ,1,99999999,32706,0,0,04/12/2012,31/05/2015
225,014,130011172       ,1,99999999,11032,0,0,04/12/2012,21/01/2015
225,014,130111172       ,1,99999999,10230,0,0,04/12/2012,21/01/2015
225,014,130113874       ,1,99999999,7716,0,0,04/12/2012,21/01/2015
225,014,130013874       ,1,99999999,8359,0,0,04/12/2012,21/01/2015
225,014,130011305       ,1,99999999,12042,0,0,04/12/2012,21/01/2015
225,014,130111305       ,1,99999999,15879,0,0,04/12/2012,21/01/2015
225,014,040013287       ,1,99999999,3937,0,0,04/12/2012,21/01/2015
225,014,030014167       ,1,99999999,3158.91,0,0,12/12/2012,17/02/2021
225,014,19028734        ,1,99999999,33665,0,0,05/11/2012,24/09/2013
225,014,19028735        ,1,99999999,36608,0,0,05/11/2012,24/09/2013
225,014,19028717        ,1,99999999,15330,0,0,05/11/2012,24/09/2013
225,014,190013900       ,1,99999999,33035.54,0,0,05/11/2012,24/09/2013
225,014,030113900       ,1,99999999,1393.19,0,0,05/11/2012,24/09/2013
225,014,040013861       ,1,99999999,5614,0,0,05/11/2012,24/09/2013
225,014,19028716        ,1,99999999,21462,0,0,05/11/2012,24/09/2013
225,014,030014960       ,1,99999999,3594,0,0,04/12/2012,08/06/2015
225,014,030014959       ,1,99999999,7112,0,0,04/12/2012,11/01/2015
225,014,030014965       ,1,99999999,5272,0,0,04/12/2012,11/01/2015
225,014,030015011       ,1,99999999,5170,0,0,04/12/2012,11/01/2015
225,014,130014968       ,1,99999999,15961,0,0,04/12/2012,11/01/2015
225,014,120014963       ,1,99999999,6992,0,0,04/12/2012,11/01/2015
225,014,130014967       ,1,99999999,9824,0,0,04/12/2012,11/01/2015
225,014,020114961       ,1,99999999,700,0,0,04/12/2012,11/01/2015
225,014,110114964       ,1,99999999,720,0,0,04/12/2012,11/01/2015
225,014,04009739        ,1,99999999,6764,0,0,03/12/2012,20/01/2013
225,014,020013757       ,1,99999999,3477,0,0,03/12/2012,20/01/2013
225,014,04009740        ,1,99999999,8117,0,0,03/12/2012,20/01/2013
225,014,020013209       ,1,99999999,2612,0,0,03/12/2012,20/01/2013
225,014,02008413        ,1,99999999,3971,0,0,03/12/2012,20/01/2013
225,014,040012663       ,1,99999999,5419,0,0,03/12/2012,20/01/2013
225,014,03009127        ,1,99999999,2580,0,0,03/12/2012,20/01/2013
225,014,05008358        ,1,99999999,2963,0,0,03/12/2012,20/01/2013
225,014,040014706       ,1,99999999,7504,0,0,03/12/2012,20/01/2013
225,014,04009738        ,1,99999999,9426,0,0,03/12/2012,20/01/2013
225,014,040010412       ,1,99999999,9426,0,0,03/12/2012,20/01/2013
225,014,040013455       ,1,99999999,10794,0,0,03/12/2012,20/01/2013
225,014,04008508        ,1,99999999,2840,0,0,03/12/2012,20/01/2013
225,014,040014704       ,1,99999999,6739,0,0,03/12/2012,20/01/2013
225,014,220012250       ,1,99999999,3522,0,0,03/12/2012,17/02/2021
225,014,040014703       ,1,99999999,5141,0,0,03/12/2012,20/01/2013
225,014,040014857       ,1,99999999.9999,6960,0,0,03/12/2012,20/01/2013
225,014,040014705       ,1,99999999,8117,0,0,03/12/2012,20/01/2013
225,014,020014227       ,1,99999999,4833,0,0,03/12/2012,20/01/2013
225,014,020014226       ,1,99999999,6893,0,0,03/12/2012,20/01/2013
225,014,040011024       ,1,99999999,5896,0,0,03/12/2012,17/02/2021
225,014,030014202       ,1,99999999,3705,0,0,03/12/2012,17/02/2021
225,014,020014230       ,1,99999999,4025,0,0,03/12/2012,20/01/2013
225,014,030114679       ,1,99999999,6749,0,0,03/12/2012,20/01/2013
225,014,05009194        ,1,99999999,4031,0,0,03/12/2012,17/02/2021
225,014,04008354        ,1,99999999,3828,0,0,03/12/2012,17/02/2021
225,014,23008543        ,1,99999999,9248,0,0,03/12/2012,17/02/2021
225,014,23008844        ,1,99999999,12383,0,0,03/12/2012,20/01/2013
225,014,040011617       ,1,99999999,9648,0,0,03/12/2012,17/02/2021
225,014,050014593       ,1,99999999,3556,0,0,03/12/2012,20/01/2013
225,014,040010432       ,1,99999999,7451,0,0,03/12/2012,20/01/2013
225,014,030014679       ,1,99999999,6915,0,0,03/12/2012,20/01/2013
225,014,030011644       ,1,99999999,6571,0,0,03/12/2012,17/02/2021
225,014,230010219       ,1,99999999,5890,0,0,03/12/2012,17/02/2021
225,014,040010227       ,1,99999999,4573,0,0,03/12/2012,17/02/2021
225,014,040010337       ,1,99999999,7465,0,0,03/12/2012,17/02/2021
225,014,040011023       ,1,99999999,9316,0,0,03/12/2012,24/03/2013
225,014,060014769       ,1,99999999,22147,0,0,30/10/2012,12/02/2014
225,014,040012804       ,1,99999999,4555,0,0,03/12/2012,17/02/2021
225,014,030014723       ,1,99999999,5937,0,0,21/12/2012,17/02/2021
225,014,040014681       ,1,99999999,6960,0,0,03/12/2012,17/02/2021
225,014,040014682       ,1,99999999,8274,0,0,03/12/2012,17/02/2021
225,014,010214959       ,1,99999999,469,0,0,04/12/2012,19/12/2012
225,014,010114959       ,1,99999999,590,0,0,04/12/2012,19/12/2012
225,014,140014547       ,1,99999999,16910,0,0,12/11/2012,24/09/2013
225,014,020012864       ,1,99999999,1990,0,0,20/11/2012,12/02/2014
225,014,020012863       ,1,99999999,1661,0,0,20/11/2012,12/02/2014
225,014,320014773       ,1,99999999,11743,0,0,19/12/2012,03/06/2014
225,014,010114773       ,1,99999999,582,0,0,19/12/2012,03/06/2014
225,014,010214773       ,1,99999999,784,0,0,19/12/2012,03/06/2014
225,014,030015039       ,1,99999999,3192,0,0,03/01/2013,17/02/2021
